date,enc.ID,dur.in.cell,community,encounter/split,z.tot.party.size,z.sqrt.diff.party.size,z.sqrt.nr.swollen.females,z.marginality,z.log.morisita.i,z.monthly.fruit.abundance.index,z.log.fruit.abundance.index.per.cell
7/27/16,NA,0.078404888,EKK,no,NA,NA,NA,-1.717554315,-0.077690119,2.252297276,0.866403741
7/27/16,NA,6.546199736,EKK,no,NA,NA,NA,-0.285180155,-0.077690119,2.252297276,0.83502578
7/27/16,NA,0.338462187,EKK,no,NA,NA,NA,-1.717554315,-0.077690119,2.252297276,0.866403741
7/27/16,NA,0.29353969,EKK,no,NA,NA,NA,0.000443481,-0.077690119,2.252297276,0.632619911
7/27/16,NA,0.020088122,EKK,no,NA,NA,NA,-1.193122838,-0.077690119,2.252297276,0.986878784
7/27/16,NA,0.840603803,EKK,no,NA,NA,NA,-1.717554315,-0.077690119,2.252297276,0.866403741
7/27/16,NA,1.159931669,KKL,no,NA,NA,NA,-1.674994502,0.077344884,2.838353387,0.924186865
7/27/16,NA,2.954891089,KKL,no,NA,NA,NA,-1.16616829,0.077344884,2.838353387,0.963200976
7/27/16,NA,0.863510576,KKL,no,NA,NA,NA,0.212296774,0.077344884,2.838353387,0.879168491
7/28/16,20,0.892844064,EKK+KKL,no,NA,NA,NA,-0.797177374,-0.031285252,1.871193107,0.866403741
7/28/16,20,0.186976898,EKK+KKL,no,NA,NA,NA,-1.934550261,-0.031285252,1.871193107,0.83502578
7/28/16,20,0.315149617,EKK+KKL,no,NA,NA,NA,-0.797177374,-0.031285252,1.871193107,0.866403741
7/28/16,20,0.013043639,EKK+KKL,no,NA,NA,NA,-0.343093141,-0.031285252,1.871193107,0.986878784
7/28/16,20,0.170606779,EKK+KKL,no,NA,NA,NA,-1.499206013,-0.031285252,1.871193107,0.632619911
7/28/16,20,0.156838335,EKK+KKL,no,NA,NA,NA,-0.343093141,-0.031285252,1.871193107,0.986878784
7/28/16,20,2.960744501,EKK+KKL,no,NA,NA,NA,-1.499206013,-0.031285252,1.871193107,0.632619911
7/28/16,20,1.141573944,EKK+KKL,no,NA,NA,NA,0.005758872,-0.031285252,1.871193107,0.799426522
7/28/16,20,0.168420291,EKK+KKL,no,NA,NA,NA,-1.499206013,-0.031285252,1.871193107,0.632619911
7/28/16,20,1.92698577,EKK+KKL,split,NA,NA,NA,0.005758872,-0.031285252,1.871193107,0.799426522
7/28/16,NA,3.674722222,EKK,encounter,NA,NA,NA,-1.717554315,-0.077690119,2.252297276,0.866403741
7/28/16,NA,1.499044962,KKL,no,NA,NA,NA,0.212296774,0.077344884,2.838353387,0.879168491
7/28/16,NA,0.724891731,KKL,no,NA,NA,NA,-1.16616829,0.077344884,2.838353387,0.963200976
7/28/16,NA,0.961014177,KKL,no,NA,NA,NA,-0.869195371,0.077344884,2.838353387,0.83502578
7/28/16,NA,0.227826907,KKL,encounter,NA,NA,NA,0.461035238,0.077344884,2.838353387,0.866403741
7/29/16,21,0.630663683,EKK+KKL,no,NA,NA,NA,0.180905647,-0.031285252,1.871193107,1.004659896
7/29/16,21,2.882831583,EKK+KKL,no,NA,NA,NA,-0.451208435,-0.031285252,1.871193107,1.273220486
7/29/16,21,0.890987822,EKK+KKL,no,NA,NA,NA,0.363260109,-0.031285252,1.871193107,0.73227751
7/29/16,21,0.07861001,EKK+KKL,no,NA,NA,NA,-0.451208435,-0.031285252,1.871193107,1.273220486
7/29/16,21,0.111003855,EKK+KKL,no,NA,NA,NA,-0.895922675,-0.031285252,1.871193107,1.783889906
7/29/16,21,0.283321688,EKK+KKL,no,NA,NA,NA,-0.451208435,-0.031285252,1.871193107,1.273220486
7/29/16,21,1.594804186,EKK+KKL,no,NA,NA,NA,0.363260109,-0.031285252,1.871193107,0.73227751
7/29/16,21,0.048294763,EKK+KKL,no,NA,NA,NA,-0.451208435,-0.031285252,1.871193107,1.273220486
7/29/16,21,1.610758763,EKK+KKL,no,NA,NA,NA,0.363260109,-0.031285252,1.871193107,0.73227751
7/29/16,21,0.312334759,EKK+KKL,split,NA,NA,NA,0.005758872,-0.031285252,1.871193107,0.799426522
7/29/16,NA,1.280396785,EKK,no,NA,NA,NA,-0.104537392,-0.077690119,2.252297276,0.799426522
7/29/16,NA,0.037772134,EKK,no,NA,NA,NA,1.102742645,-0.077690119,2.252297276,1.004659896
7/29/16,NA,0.415150628,EKK,no,NA,NA,NA,-0.104537392,-0.077690119,2.252297276,0.799426522
7/29/16,NA,0.996402675,EKK,encounter,NA,NA,NA,1.102742645,-0.077690119,2.252297276,1.004659896
7/29/16,NA,2.531388889,KKL,encounter,NA,NA,NA,0.011319878,0.077344884,2.838353387,1.004659896
7/30/16,22,5.391380945,EKK+KKL,no,NA,NA,NA,0.005758872,-0.031285252,1.871193107,0.799426522
7/30/16,22,2.756065813,EKK+KKL,no,NA,NA,NA,-1.499206013,-0.031285252,1.871193107,0.632619911
7/30/16,22,1.672657442,EKK+KKL,no,NA,NA,NA,-1.934550261,-0.031285252,1.871193107,0.83502578
7/30/16,22,1.055222373,EKK+KKL,split,NA,NA,NA,-0.797177374,-0.031285252,1.871193107,0.866403741
7/30/16,NA,0.843888889,EKK,encounter,NA,NA,NA,-0.104537392,-0.077690119,2.252297276,0.799426522
7/30/16,NA,0.602799781,KKL,no,NA,NA,NA,0.011319878,0.077344884,2.838353387,1.004659896
7/30/16,NA,0.024700219,KKL,encounter,NA,NA,NA,0.987831149,0.077344884,2.838353387,0.799426522
7/31/16,22,0.173589552,EKK+KKL,no,NA,NA,NA,-0.797177374,-0.031285252,1.871193107,0.866403741
7/31/16,22,1.931038911,EKK+KKL,no,NA,NA,NA,-0.343093141,-0.031285252,1.871193107,0.986878784
7/31/16,22,1.56938249,EKK+KKL,no,NA,NA,NA,-1.499206013,-0.031285252,1.871193107,0.632619911
7/31/16,22,0.787440364,EKK+KKL,no,NA,NA,NA,-0.343093141,-0.031285252,1.871193107,0.986878784
7/31/16,22,0.840467789,EKK+KKL,no,NA,NA,NA,-0.797177374,-0.031285252,1.871193107,0.866403741
7/31/16,22,1.129611179,EKK+KKL,no,NA,NA,NA,-1.934550261,-0.031285252,1.871193107,0.83502578
7/31/16,22,2.329295045,EKK+KKL,no,NA,NA,NA,-0.797177374,-0.031285252,1.871193107,0.866403741
7/31/16,22,1.454166667,EKK+KKL,no,NA,NA,NA,-0.343093141,-0.031285252,1.871193107,0.986878784
7/31/16,NA,0.761121385,EKK,no,NA,NA,NA,-1.717554315,-0.077690119,2.252297276,0.866403741
7/31/16,NA,0.452092383,EKK,no,NA,NA,NA,-1.193122838,-0.077690119,2.252297276,0.986878784
7/31/16,NA,0.074019799,EKK,no,NA,NA,NA,-1.717554315,-0.077690119,2.252297276,0.866403741
7/31/16,NA,0.15713866,EKK,no,NA,NA,NA,-1.193122838,-0.077690119,2.252297276,0.986878784
7/31/16,NA,0.238683329,EKK,encounter,NA,NA,NA,-1.717554315,-0.077690119,2.252297276,0.866403741
7/31/16,NA,1.575555556,KKL,encounter,NA,NA,NA,0.461035238,0.077344884,2.838353387,0.866403741
8/1/16,23,0.634795666,EKK+KKL,no,NA,NA,NA,-0.343093141,0.136928913,0.713782434,0.519636135
8/1/16,23,0.297158888,EKK+KKL,no,NA,NA,NA,-1.499206013,0.136928913,0.713782434,0.161647089
8/1/16,23,1.407024708,EKK+KKL,no,NA,NA,NA,-0.343093141,0.136928913,0.713782434,0.519636135
8/1/16,23,3.314076293,EKK+KKL,no,NA,NA,NA,-1.499206013,0.136928913,0.713782434,0.161647089
8/1/16,23,0.612675282,EKK+KKL,no,NA,NA,NA,0.005758872,0.136928913,0.713782434,0.346765979
8/1/16,23,2.13505442,EKK+KKL,no,NA,NA,NA,0.363260109,0.136928913,0.713782434,0.259576903
8/1/16,23,0.236113053,EKK+KKL,no,NA,NA,NA,1.023484168,0.136928913,0.713782434,0.741538176
8/1/16,23,0.005783758,EKK+KKL,no,NA,NA,NA,0.363260109,0.136928913,0.713782434,0.259576903
8/1/16,23,1.127953194,EKK+KKL,no,NA,NA,NA,1.023484168,0.136928913,0.713782434,0.741538176
8/1/16,23,0.624415795,EKK+KKL,no,NA,NA,NA,1.006185721,0.136928913,0.713782434,0.582886283
8/1/16,23,0.048133662,EKK+KKL,no,NA,NA,NA,0.523991512,0.136928913,0.713782434,1.031092539
8/1/16,23,0.406287277,EKK+KKL,no,NA,NA,NA,0.363260109,0.136928913,0.713782434,0.259576903
8/1/16,23,0.991757724,EKK+KKL,no,NA,NA,NA,0.523991512,0.136928913,0.713782434,1.031092539
8/1/16,23,0.594213004,EKK+KKL,split,NA,NA,NA,-0.895922675,0.136928913,0.713782434,1.402855261
8/1/16,NA,0,EKK,encounter,NA,NA,NA,-1.193122838,0.124778849,1.037935747,0.519636135
8/1/16,NA,0,KKL,encounter,NA,NA,NA,0.758953931,0.301754413,1.42005378,0.519636135
8/2/16,NA,2.357961997,EKK,no,NA,NA,NA,0.396249744,0.124778849,1.037935747,1.402855261
8/2/16,NA,6.075346042,EKK,no,NA,NA,NA,0.424622953,0.124778849,1.037935747,1.622979843
8/2/16,NA,0.646207325,EKK,no,NA,NA,NA,0.396249744,0.124778849,1.037935747,1.402855261
8/2/16,NA,0.230257291,EKK,no,NA,NA,NA,0.424622953,0.124778849,1.037935747,1.622979843
8/2/16,NA,2.183005123,EKK,no,NA,NA,NA,0.140890865,0.124778849,1.037935747,1.130103606
8/2/16,NA,3.556759746,KKL,no,NA,NA,NA,-0.258225607,0.301754413,1.42005378,0.879373497
8/2/16,NA,0.146450669,KKL,no,NA,NA,NA,0.242088643,0.301754413,1.42005378,1.402855261
8/2/16,NA,3.368424381,KKL,no,NA,NA,NA,0.487516899,0.301754413,1.42005378,1.750797501
8/2/16,NA,4.95253187,KKL,no,NA,NA,NA,0.242088643,0.301754413,1.42005378,1.402855261
8/3/16,NA,8.371630398,EKK,no,NA,NA,NA,0.140890865,0.124778849,1.037935747,1.130103606
8/3/16,NA,0.202484653,EKK,no,NA,NA,NA,0.63742202,0.124778849,1.037935747,1.031092539
8/3/16,NA,0.163320241,EKK,no,NA,NA,NA,0.140890865,0.124778849,1.037935747,1.130103606
8/3/16,NA,0.087229947,EKK,no,NA,NA,NA,0.63742202,0.124778849,1.037935747,1.031092539
8/3/16,NA,0.089778726,EKK,no,NA,NA,NA,0.396249744,0.124778849,1.037935747,1.402855261
8/3/16,NA,2.282379425,EKK,no,NA,NA,NA,0.424622953,0.124778849,1.037935747,1.622979843
8/3/16,NA,0.246509944,EKK,no,NA,NA,NA,0.140890865,0.124778849,1.037935747,1.130103606
8/3/16,NA,5.608628948,KKL,no,NA,NA,NA,0.242088643,0.301754413,1.42005378,1.402855261
8/3/16,NA,1.609492786,KKL,no,NA,NA,NA,1.539690061,0.301754413,1.42005378,1.130103606
8/3/16,NA,0.441894233,KKL,no,NA,NA,NA,1.327836768,0.301754413,1.42005378,1.031092539
8/3/16,NA,0.094937941,KKL,no,NA,NA,NA,0.242088643,0.301754413,1.42005378,1.402855261
8/3/16,NA,0.312426463,KKL,no,NA,NA,NA,1.304665314,0.301754413,1.42005378,1.622979843
8/3/16,NA,2.210683812,KKL,no,NA,NA,NA,0.242088643,0.301754413,1.42005378,1.402855261
8/4/16,24,0.188980842,EKK+KKL,no,NA,NA,NA,-0.895922675,0.136928913,0.713782434,1.402855261
8/4/16,24,1.838334763,EKK+KKL,no,NA,NA,NA,-0.105960264,0.136928913,0.713782434,1.750797501
8/4/16,24,0.479761649,EKK+KKL,no,NA,NA,NA,-0.895922675,0.136928913,0.713782434,1.402855261
8/4/16,24,0.595356057,EKK+KKL,no,NA,NA,NA,-0.451208435,0.136928913,0.713782434,0.879373497
8/4/16,24,0.246984255,EKK+KKL,no,NA,NA,NA,0.704904436,0.136928913,0.713782434,1.070889401
8/4/16,24,0.14758165,EKK+KKL,no,NA,NA,NA,-0.451208435,0.136928913,0.713782434,0.879373497
8/4/16,24,0.048207833,EKK+KKL,no,NA,NA,NA,0.704904436,0.136928913,0.713782434,1.070889401
8/4/16,24,0.047795646,EKK+KKL,no,NA,NA,NA,-0.451208435,0.136928913,0.713782434,0.879373497
8/4/16,24,0.313181305,EKK+KKL,no,NA,NA,NA,0.704904436,0.136928913,0.713782434,1.070889401
8/4/16,24,0.031105438,EKK+KKL,no,NA,NA,NA,-0.451208435,0.136928913,0.713782434,0.879373497
8/4/16,24,2.02798601,EKK+KKL,no,NA,NA,NA,0.704904436,0.136928913,0.713782434,1.070889401
8/4/16,24,0.492931612,EKK+KKL,no,NA,NA,NA,-0.105960264,0.136928913,0.713782434,1.750797501
8/4/16,24,0.302375646,EKK+KKL,no,NA,NA,NA,0.704904436,0.136928913,0.713782434,1.070889401
8/4/16,24,1.021390889,EKK+KKL,no,NA,NA,NA,-0.105960264,0.136928913,0.713782434,1.750797501
8/4/16,24,0.530820422,EKK+KKL,no,NA,NA,NA,0.823831259,0.136928913,0.713782434,1.721819978
8/4/16,24,1.091647409,EKK+KKL,no,NA,NA,NA,-0.105960264,0.136928913,0.713782434,1.750797501
8/4/16,24,0.110280796,EKK+KKL,split,NA,NA,NA,-0.895922675,0.136928913,0.713782434,1.402855261
8/4/16,NA,0.269740631,EKK,no,NA,NA,NA,0.140890865,0.124778849,1.037935747,1.130103606
8/4/16,NA,1.041648257,EKK,no,NA,NA,NA,0.424622953,0.124778849,1.037935747,1.622979843
8/4/16,NA,1.404376984,EKK,encounter,NA,NA,NA,0.396249744,0.124778849,1.037935747,1.402855261
8/4/16,NA,2.568611111,KKL,encounter,NA,NA,NA,0.242088643,0.301754413,1.42005378,1.402855261
8/5/16,NA,0.823078869,EKK,no,NA,NA,NA,0.396249744,0.124778849,1.037935747,1.402855261
8/5/16,NA,1.963830886,EKK,no,NA,NA,NA,0.424622953,0.124778849,1.037935747,1.622979843
8/5/16,NA,1.014200834,EKK,no,NA,NA,NA,1.422887018,0.124778849,1.037935747,1.356277459
8/5/16,NA,0.135864647,EKK,no,NA,NA,NA,0.424622953,0.124778849,1.037935747,1.622979843
8/5/16,NA,0.004686136,EKK,no,NA,NA,NA,1.422887018,0.124778849,1.037935747,1.356277459
8/5/16,NA,0.10733694,EKK,no,NA,NA,NA,0.424622953,0.124778849,1.037935747,1.622979843
8/5/16,NA,0.04838925,EKK,no,NA,NA,NA,1.422887018,0.124778849,1.037935747,1.356277459
8/5/16,NA,0.680257112,EKK,no,NA,NA,NA,0.424622953,0.124778849,1.037935747,1.622979843
8/5/16,NA,0.093577205,EKK,no,NA,NA,NA,1.103215532,0.124778849,1.037935747,1.959965472
8/5/16,NA,0.039586042,EKK,no,NA,NA,NA,0.424622953,0.124778849,1.037935747,1.622979843
8/5/16,NA,3.424819076,EKK,no,NA,NA,NA,1.103215532,0.124778849,1.037935747,1.959965472
8/5/16,NA,0.822220989,EKK,no,NA,NA,NA,1.534015419,0.124778849,1.037935747,1.537948952
8/5/16,NA,2.147429792,EKK,no,NA,NA,NA,1.422887018,0.124778849,1.037935747,1.356277459
8/5/16,NA,0.118073911,KKL,no,NA,NA,NA,0.487516899,0.301754413,1.42005378,1.750797501
8/5/16,NA,1.164189966,KKL,no,NA,NA,NA,0.242088643,0.301754413,1.42005378,1.402855261
8/5/16,NA,2.77396515,KKL,no,NA,NA,NA,1.304665314,0.301754413,1.42005378,1.622979843
8/5/16,NA,4.225139521,KKL,no,NA,NA,NA,1.377016997,0.301754413,1.42005378,1.959965472
8/5/16,NA,1.094658451,KKL,no,NA,NA,NA,1.526922117,0.301754413,1.42005378,1.537948952
8/5/16,NA,0.13466448,KKL,no,NA,NA,NA,1.377016997,0.301754413,1.42005378,1.959965472
8/5/16,NA,0.487976322,KKL,no,NA,NA,NA,1.304665314,0.301754413,1.42005378,1.622979843
8/5/16,NA,1.511887754,KKL,no,NA,NA,NA,0.242088643,0.301754413,1.42005378,1.402855261
8/6/16,25,1.625833333,EKK+KKL,split,NA,NA,NA,0.48867385,0.136928913,0.713782434,1.622979843
8/6/16,NA,0.217374866,EKK,no,NA,NA,NA,1.422887018,0.124778849,1.037935747,1.356277459
8/6/16,NA,0.05938608,EKK,no,NA,NA,NA,1.526922117,0.124778849,1.037935747,1.227859575
8/6/16,NA,0.471420529,EKK,no,NA,NA,NA,1.644198047,0.124778849,1.037935747,0.702806496
8/6/16,NA,0.082971992,EKK,no,NA,NA,NA,1.574210798,0.124778849,1.037935747,0.964094378
8/6/16,NA,0.041526348,EKK,no,NA,NA,NA,1.644198047,0.124778849,1.037935747,0.702806496
8/6/16,NA,0.021173959,EKK,no,NA,NA,NA,1.574210798,0.124778849,1.037935747,0.964094378
8/6/16,NA,0.177880789,EKK,no,NA,NA,NA,1.644198047,0.124778849,1.037935747,0.702806496
8/6/16,NA,0.073065448,EKK,no,NA,NA,NA,1.574210798,0.124778849,1.037935747,0.964094378
8/6/16,NA,0.138339223,EKK,no,NA,NA,NA,1.422887018,0.124778849,1.037935747,1.356277459
8/6/16,NA,0.362424619,EKK,no,NA,NA,NA,1.574210798,0.124778849,1.037935747,0.964094378
8/6/16,NA,1.936554076,EKK,no,NA,NA,NA,1.422887018,0.124778849,1.037935747,1.356277459
8/6/16,NA,3.67247301,EKK,no,NA,NA,NA,1.534015419,0.124778849,1.037935747,1.537948952
8/6/16,NA,1.179020174,EKK,no,NA,NA,NA,1.422887018,0.124778849,1.037935747,1.356277459
8/6/16,NA,2.025290426,EKK,encounter,NA,NA,NA,0.424622953,0.124778849,1.037935747,1.622979843
8/6/16,NA,2.595707572,KKL,no,NA,NA,NA,0.242088643,0.301754413,1.42005378,1.402855261
8/6/16,NA,2.445152306,KKL,no,NA,NA,NA,1.304665314,0.301754413,1.42005378,1.622979843
8/6/16,NA,5.056369817,KKL,no,NA,NA,NA,0.242088643,0.301754413,1.42005378,1.402855261
8/6/16,NA,0.640825861,KKL,encounter,NA,NA,NA,1.304665314,0.301754413,1.42005378,1.622979843
8/7/16,26,3.628042296,EKK+KKL,no,NA,NA,NA,0.48867385,0.136928913,0.713782434,1.622979843
8/7/16,26,2.345846593,EKK+KKL,split,NA,NA,NA,0.598951449,0.136928913,0.713782434,1.959965472
8/7/16,NA,0.834444444,EKK,encounter,NA,NA,NA,0.424622953,0.124778849,1.037935747,1.622979843
8/7/16,NA,0.776388889,KKL,encounter,NA,NA,NA,1.304665314,0.301754413,1.42005378,1.622979843
8/8/16,27,0.749124644,EKK+KKL,no,NA,NA,NA,-0.895922675,0.136928913,0.713782434,1.402855261
8/8/16,27,1.657607598,EKK+KKL,no,NA,NA,NA,0.523991512,0.136928913,0.713782434,1.031092539
8/8/16,27,1.118545536,EKK+KKL,split,NA,NA,NA,1.006185721,0.136928913,0.713782434,0.582886283
8/8/16,NA,1.050833333,EKK,encounter,NA,NA,NA,0.396249744,0.124778849,1.037935747,1.402855261
8/8/16,NA,1.080277778,KKL,encounter,NA,NA,NA,0.242088643,0.301754413,1.42005378,1.402855261
8/9/16,NA,6.854422124,EKK,no,NA,NA,NA,0.075632484,0.124778849,1.037935747,0.259576903
8/9/16,NA,1.720476567,EKK,no,NA,NA,NA,0.63742202,0.124778849,1.037935747,1.031092539
8/9/16,NA,0.230298261,EKK,no,NA,NA,NA,0.140890865,0.124778849,1.037935747,1.130103606
8/9/16,NA,0.008375369,EKK,no,NA,NA,NA,1.481052096,0.124778849,1.037935747,0.089629815
8/9/16,NA,2.694382643,EKK,no,NA,NA,NA,0.140890865,0.124778849,1.037935747,1.130103606
8/9/16,NA,0.050950588,EKK,no,NA,NA,NA,0.424622953,0.124778849,1.037935747,1.622979843
8/9/16,NA,0.339427782,EKK,no,NA,NA,NA,0.140890865,0.124778849,1.037935747,1.130103606
8/9/16,NA,2.177779836,KKL,no,NA,NA,NA,1.574210798,0.301754413,1.42005378,1.356277459
8/9/16,NA,0.201975516,KKL,no,NA,NA,NA,1.526922117,0.301754413,1.42005378,1.537948952
8/9/16,NA,0.008504784,KKL,no,NA,NA,NA,1.574210798,0.301754413,1.42005378,1.356277459
8/9/16,NA,0.052857378,KKL,no,NA,NA,NA,1.526922117,0.301754413,1.42005378,1.537948952
8/9/16,NA,0.011056623,KKL,no,NA,NA,NA,1.574210798,0.301754413,1.42005378,1.356277459
8/9/16,NA,0.497201025,KKL,no,NA,NA,NA,1.526922117,0.301754413,1.42005378,1.537948952
8/9/16,NA,1.009440099,KKL,no,NA,NA,NA,1.574210798,0.301754413,1.42005378,1.356277459
8/9/16,NA,1.067776181,KKL,no,NA,NA,NA,1.511316852,0.301754413,1.42005378,0.964094378
8/9/16,NA,0.068072895,KKL,no,NA,NA,NA,1.574210798,0.301754413,1.42005378,1.356277459
8/9/16,NA,0.02643407,KKL,no,NA,NA,NA,1.511316852,0.301754413,1.42005378,0.964094378
8/9/16,NA,0.235251989,KKL,no,NA,NA,NA,1.574210798,0.301754413,1.42005378,1.356277459
8/9/16,NA,0.34175683,KKL,no,NA,NA,NA,1.511316852,0.301754413,1.42005378,0.964094378
8/9/16,NA,0.006442653,KKL,no,NA,NA,NA,1.574210798,0.301754413,1.42005378,1.356277459
8/9/16,NA,0.104478863,KKL,no,NA,NA,NA,1.511316852,0.301754413,1.42005378,0.964094378
8/9/16,NA,0.280637482,KKL,no,NA,NA,NA,1.574210798,0.301754413,1.42005378,1.356277459
8/9/16,NA,0.046459241,KKL,no,NA,NA,NA,1.511316852,0.301754413,1.42005378,0.964094378
8/9/16,NA,0.462687779,KKL,no,NA,NA,NA,1.532123872,0.301754413,1.42005378,0.888890718
8/9/16,NA,5.344797867,KKL,no,NA,NA,NA,1.526922117,0.301754413,1.42005378,1.537948952
8/10/16,28,1.48808407,EKK+KKL,no,NA,NA,NA,0.899511965,0.136928913,0.713782434,1.356277459
8/10/16,28,1.875951486,EKK+KKL,no,NA,NA,NA,0.899511965,0.136928913,0.713782434,0.964094378
8/10/16,28,1.189783253,EKK+KKL,no,NA,NA,NA,1.006185721,0.136928913,0.713782434,0.702806496
8/10/16,28,2.406219068,EKK+KKL,no,NA,NA,NA,0.899511965,0.136928913,0.713782434,0.964094378
8/10/16,NA,0.136933768,EKK,no,NA,NA,NA,0.424622953,0.124778849,1.037935747,1.622979843
8/10/16,NA,0.298785556,EKK,no,NA,NA,NA,0.140890865,0.124778849,1.037935747,1.130103606
8/10/16,NA,0.029464926,EKK,no,NA,NA,NA,0.424622953,0.124778849,1.037935747,1.622979843
8/10/16,NA,0.132511558,EKK,no,NA,NA,NA,0.140890865,0.124778849,1.037935747,1.130103606
8/10/16,NA,2.761721252,EKK,no,NA,NA,NA,0.424622953,0.124778849,1.037935747,1.622979843
8/10/16,NA,1.336416273,EKK,encounter,NA,NA,NA,1.422887018,0.124778849,1.037935747,1.356277459
8/10/16,NA,2.931294468,KKL,no,NA,NA,NA,1.526922117,0.301754413,1.42005378,1.537948952
8/10/16,NA,1.580649977,KKL,encounter,NA,NA,NA,1.574210798,0.301754413,1.42005378,1.356277459
8/11/16,28,1.828616612,EKK+KKL,no,0.316784982,0.751346371,NA,0.899511965,0.136928913,0.713782434,0.964094378
8/11/16,28,1.518896341,EKK+KKL,no,0.251294909,-0.896399672,NA,1.02780878,0.136928913,0.713782434,0.592334033
8/11/16,28,1.404885053,EKK+KKL,no,-0.897619298,0.641589226,NA,1.02780878,0.136928913,0.713782434,0.252531012
8/11/16,28,1.412776032,EKK+KKL,no,-0.743816665,0.626694179,NA,1.02780878,0.136928913,0.713782434,0.592334033
8/11/16,28,2.637738031,EKK+KKL,no,-0.872599032,-0.025672804,NA,1.019880325,0.136928913,0.713782434,0.766355517
8/11/16,28,2.173876195,EKK+KKL,no,0.200875963,-0.476146014,NA,0.977354976,0.136928913,0.713782434,1.034887655
8/11/16,28,0.124267024,EKK+KKL,no,0.897680167,0.751346371,NA,1.019880325,0.136928913,0.713782434,0.766355517
8/11/16,NA,0,EKK,encounter,NA,NA,NA,1.574210798,0.124778849,1.037935747,0.964094378
8/11/16,NA,0,KKL,encounter,NA,NA,NA,1.511316852,0.301754413,1.42005378,0.964094378
8/12/16,28,8.944132075,EKK+KKL,no,0.211572552,-1.148245456,NA,0.977354976,0.136928913,0.713782434,1.034887655
8/12/16,28,0.125106455,EKK+KKL,no,-1.135452982,-0.647965089,NA,NA,0.136928913,0.713782434,0.869442822
8/12/16,28,0.080086578,EKK+KKL,no,-0.420951916,0.159321226,NA,0.977354976,0.136928913,0.713782434,1.034887655
8/12/16,28,0.095140772,EKK+KKL,no,0.316784982,-0.068351304,NA,1.019880325,0.136928913,0.713782434,0.766355517
8/12/16,28,9.53E-05,EKK+KKL,no,0.316784982,-0.068351304,NA,0.977354976,0.136928913,0.713782434,1.034887655
8/12/16,28,0.008160965,EKK+KKL,no,0.316784982,-0.068351304,NA,1.019880325,0.136928913,0.713782434,0.766355517
8/12/16,28,0.321278437,EKK+KKL,no,0.316784982,-0.068351304,NA,0.977354976,0.136928913,0.713782434,1.034887655
8/12/16,NA,0,EKK,encounter,NA,NA,NA,1.582249874,0.124778849,1.037935747,1.034887655
8/13/16,28,0.857490284,EKK+KKL,no,NA,NA,NA,0.977354976,0.136928913,0.713782434,1.034887655
8/13/16,28,0.012579251,EKK+KKL,no,NA,NA,NA,1.019880325,0.136928913,0.713782434,0.766355517
8/13/16,28,0.002611566,EKK+KKL,no,NA,NA,NA,0.977354976,0.136928913,0.713782434,1.034887655
8/13/16,28,0.034666176,EKK+KKL,no,NA,NA,NA,1.019880325,0.136928913,0.713782434,0.766355517
8/13/16,28,0.004563383,EKK+KKL,no,NA,NA,NA,0.977354976,0.136928913,0.713782434,1.034887655
8/13/16,28,0.008154408,EKK+KKL,no,NA,NA,NA,1.019880325,0.136928913,0.713782434,0.766355517
8/13/16,28,0.045093396,EKK+KKL,no,NA,NA,NA,0.977354976,0.136928913,0.713782434,1.034887655
8/13/16,28,0.005761515,EKK+KKL,no,NA,NA,NA,1.019880325,0.136928913,0.713782434,0.766355517
8/13/16,28,0.000560772,EKK+KKL,no,NA,NA,NA,0.977354976,0.136928913,0.713782434,1.034887655
8/13/16,28,0.001967595,EKK+KKL,no,NA,NA,NA,1.019880325,0.136928913,0.713782434,0.766355517
8/13/16,28,0.006565367,EKK+KKL,no,NA,NA,NA,0.977354976,0.136928913,0.713782434,1.034887655
8/13/16,28,0.007279984,EKK+KKL,no,NA,NA,NA,1.019880325,0.136928913,0.713782434,0.766355517
8/13/16,28,0.012861151,EKK+KKL,no,NA,NA,NA,0.977354976,0.136928913,0.713782434,1.034887655
8/13/16,28,0.007401723,EKK+KKL,no,NA,NA,NA,1.019880325,0.136928913,0.713782434,0.766355517
8/13/16,28,0.028736641,EKK+KKL,no,NA,NA,NA,0.977354976,0.136928913,0.713782434,1.034887655
8/13/16,28,0.009183589,EKK+KKL,no,NA,NA,NA,1.019880325,0.136928913,0.713782434,0.766355517
8/13/16,28,0.00391327,EKK+KKL,no,NA,NA,NA,0.977354976,0.136928913,0.713782434,1.034887655
8/13/16,28,0.005007074,EKK+KKL,no,NA,NA,NA,1.019880325,0.136928913,0.713782434,0.766355517
8/13/16,28,0.002088388,EKK+KKL,no,NA,NA,NA,0.977354976,0.136928913,0.713782434,1.034887655
8/13/16,28,0.008886581,EKK+KKL,no,NA,NA,NA,1.019880325,0.136928913,0.713782434,0.766355517
8/13/16,28,0.000515794,EKK+KKL,no,NA,NA,NA,0.977354976,0.136928913,0.713782434,1.034887655
8/13/16,28,0.009463992,EKK+KKL,no,NA,NA,NA,1.019880325,0.136928913,0.713782434,0.766355517
8/13/16,28,0.001030886,EKK+KKL,no,NA,NA,NA,0.977354976,0.136928913,0.713782434,1.034887655
8/13/16,28,0.008837548,EKK+KKL,no,NA,NA,NA,1.019880325,0.136928913,0.713782434,0.766355517
